SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513176474.346096;1513176474.346096;1513176474.346737;3;0.004005382;1;
1513176474.357427;1513176474.357427;1513176474.357569;3;0.004035516;1;
1513176474.366484;1513176474.366484;1513176474.366589;3;0.004065591;1;
1513176474.37528;1513176474.37528;1513176474.375384;3;0.004095605;1;
1513176474.384881;1513176474.384881;1513176474.387282;3;0.004125559;1;
1513176474.395432;1513176474.395432;1513176474.395726;3;0.004155454;1;
1513176474.406111;1513176474.406111;1513176474.406418;3;0.004181232;1;
1513176474.415246;1513176474.415246;1513176474.415578;3;0.004206958;1;
1513176474.431911;1513176474.431911;1513176474.432388;3;0.004232633;1;
1513176474.439951;1513176474.439951;1513176474.440294;3;0.004258257;1;
1513176474.445995;1513176474.445995;1513176474.446725;3;0.00428383;1;
1513176474.455577;1513176474.455577;1513176474.456022;3;0.004309351;1;
1513176474.465711;1513176474.465711;1513176474.465817;3;0.004334821;1;
1513176474.475729;1513176474.475729;1513176474.476222;3;0.00436024;1;
1513176474.488047;1513176474.488047;1513176474.48948;3;0.004385609;1;
1513176474.501635;1513176474.501635;1513176474.501879;3;0.004410927;1;
1513176474.505577;1513176474.505577;1513176474.505869;3;0.004436194;1;
1513176474.51857;1513176474.51857;1513176474.519395;3;0.00445908;1;
1513176474.525032;1513176474.525032;1513176474.52514;3;0.00448192;1;
1513176474.535143;1513176474.535143;1513176474.535257;3;0.004504715;1;
1513176474.545296;1513176474.545296;1513176474.5455;3;0.004527464;1;
1513176474.555985;1513176474.555985;1513176474.556089;3;0.004547679;1;
1513176474.565345;1513176474.565345;1513176474.565453;3;0.004567854;1;
