SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353110.76702;1513353110.76702;1513353110.767082;1.972110502601617;-0.5952168752993452;4.226965803236032;-0.02694556164814712;-0.291196310764426;-0.01949712074424276;
1513353110.777507;1513353110.777507;1513353110.77757;2.012523294348795;-0.607610537377243;4.220951713815523;-0.026384582407334;-0.2913912819718684;-0.01906178238576302;
1513353110.787597;1513353110.787597;1513353110.787662;2.052877674869271;-0.619989427653182;4.217483426796338;-0.02584490401817022;-0.2915818997957261;-0.01864679352716584;
1513353110.796982;1513353110.796982;1513353110.797049;2.093198027502963;-0.6323608707756027;4.216315891913646;-0.02532263597977515;-0.2917683677309977;-0.01824919695515095;
1513353110.806873;1513353110.806873;1513353110.806955;2.133506392932791;-0.6447314718121375;4.217227163106271;-0.02481492186776249;-0.2919508597005492;-0.01786663021211771;
1513353110.816763;1513353110.816763;1513353110.816827;2.173822688564547;-0.6571071891283872;4.220016221784072;-0.02431964653697541;-0.2921295260026704;-0.01749718577141043;
1513353110.82718;1513353110.82718;1513353110.82748;2.214164907723017;-0.6694933987626049;4.224501004947609;-0.02383522580199857;-0.2923044978603845;-0.01713930634717428;
1513353110.837041;1513353110.837041;1513353110.837085;2.254549300423601;-0.6818949515720014;4.230516618868002;-0.02336045480002029;-0.2924758909238562;-0.01679170560016923;
1513353110.846919;1513353110.846919;1513353110.84698;2.294990537354553;-0.69431622416507;4.237913720384386;-0.02289440088287786;-0.2926438079798579;-0.01645330913552084;
1513353110.85684;1513353110.85684;1513353110.856918;2.335501858568085;-0.706761164463658;4.246557051081095;-0.02243632899471333;-0.2928083410712131;-0.01612321090578185;
1513353110.866841;1513353110.866841;1513353110.866927;2.376095208267558;-0.7192333325939709;4.256324109157056;-0.02198564904569367;-0.2929695731802709;-0.01580064026577476;
1513353110.876945;1513353110.876945;1513353110.877004;2.416781356959241;-0.7317359376718676;4.26710394657748;-0.02154188003684172;-0.2931275795829287;-0.01548493766816787;
1513353110.886897;1513353110.886897;1513353110.886976;2.457570012130803;-0.7442718709695775;4.278796079645146;-0.02110462341571934;-0.2932824289596104;-0.01517553508058817;
1513353110.89736;1513353110.89736;1513353110.897467;2.49846991852471;-0.7568437358511793;4.291309502006128;-0.02067354553734274;-0.2934341843104162;-0.0148719416379924;
1513353110.907164;1513353110.907164;1513353110.907534;2.539488948968405;-0.7694538748356863;4.30456179108866;-0.02024836359591762;-0.2935829037267962;-0.01457373130208115;
1513353110.917235;1513353110.917235;1513353110.917348;2.580634186651905;-0.7821043940709241;4.318478298377505;-0.01982883668653341;-0.293728641039817;-0.01428053382523101;
1513353110.927356;1513353110.927356;1513353110.927447;2.621911999645908;-0.794797185492212;4.332991416484505;-0.01941475811693878;-0.2938714463780693;-0.01399202667562785;
1513353110.937541;1513353110.937541;1513353110.937621;2.663328108396382;-0.8075339468853244;4.348039915088124;-0.01900594994884255;-0.2940113666448256;-0.01370792861878793;
